incident_id,created_on,channel,caller_id,location,short_description,description,service_id,ci_id,category_id,impact,urgency,true_priority,true_assignment_group_id,true_agent_id,required_skill_id,resolution_notes,resolution_code,time_to_resolve_mins,ground_truth_cluster
INC0191,2025-08-09 04:44:00,Phone,U1530,Perth,Wi-Fi outage Building B,Wi-Fi outage Building B. gateway jam router jam. User reports issue persists after restart.,SV002,CI003,CAT-NW-WIFI,High,High,P1,G002,A003,S005,Adjusted channel plan; coverage restored.,Solved - Service Restored,90,Wi-Fi outage Building B
INC0192,2025-06-24 12:58:00,Portal,U1520,Sydney,Wi-Fi outage Building B,Wi-Fi outage Building B. client search profile sso gateway client. User reports issue persists after restart.,SV002,CI003,CAT-NW-WIFI,High,High,P1,G002,A003,S005,Replaced faulty AP injector; service normal.,Solved - Service Restored,111,Wi-Fi outage Building B
INC0193,2025-06-15 10:47:00,Phone,U1888,Canberra,Wi-Fi outage Building B,Wi-Fi outage Building B. windows android timeout printer token router printer warning cache. User reports issue persists after restart.,SV002,CI003,CAT-NW-WIFI,High,High,P1,G002,A003,S005,Replaced faulty AP injector; service normal.,Solved - Service Restored,113,Wi-Fi outage Building B
INC0194,2025-08-06 01:10:00,Email,U1660,Melbourne,Wi-Fi outage Building B,Wi-Fi outage Building B. gateway search laptop desktop connect desktop. User reports issue persists after restart.,SV002,CI003,CAT-NW-WIFI,High,High,P1,G002,A003,S005,Adjusted channel plan; coverage restored.,Solved - Service Restored,62,Wi-Fi outage Building B
INC0195,2025-07-09 00:04:00,Phone,U1402,Sydney,Wi-Fi outage Building B,Wi-Fi outage Building B. iphone client gateway desktop device mac iphone quota. User reports issue persists after restart.,SV002,CI003,CAT-NW-WIFI,High,High,P1,G002,A003,S005,Replaced faulty AP injector; service normal.,Solved - Service Restored,87,Wi-Fi outage Building B
INC0196,2025-07-05 17:07:00,Email,U1877,Perth,Printer jam,Printer jam. mfa roller firmware warning windows printer gateway profile mac. User reports issue persists after restart.,SV001,,CAT-WP-PRT,Low,Low,P4,G003,A004,S004,Replaced fuser; print quality restored.,Solved - Hardware,14,Printer jam
INC0197,2025-06-18 05:12:00,Phone,U1582,Sydney,Printer jam,Printer jam. wifi drop roller client error roller roller. User reports issue persists after restart.,SV001,,CAT-WP-PRT,Low,Low,P4,G003,A004,S004,Cleared jam; replaced roller kit.,Solved - Hardware,51,Printer jam
INC0198,2025-07-13 23:32:00,Email,U1814,Sydney,Printer jam,Printer jam. connect warning quota profile drop roller. User reports issue persists after restart.,SV001,,CAT-WP-PRT,Low,Low,P4,G003,A004,S004,Cleared jam; replaced roller kit.,Solved - Hardware,28,Printer jam
INC0199,2025-07-26 20:20:00,Portal,U1932,Melbourne,Printer jam,Printer jam. teams android gateway roller policy router token client. User reports issue persists after restart.,SV001,,CAT-WP-PRT,Low,Low,P4,G003,A004,S004,Replaced fuser; print quality restored.,Solved - Hardware,29,Printer jam
INC0200,2025-06-27 18:24:00,Chat,U1969,Sydney,Printer jam,Printer jam. quota quota router timeout mac windows printer. User reports issue persists after restart.,SV001,,CAT-WP-PRT,Low,Low,P4,G003,A004,S004,Replaced fuser; print quality restored.,Solved - Hardware,27,Printer jam
INC0201,2025-06-19 16:43:00,Portal,U1648,Sydney,Printer jam,Printer jam. wifi printer gateway portal quota. User reports issue persists after restart.,SV001,,CAT-WP-PRT,Low,Low,P4,G003,A004,S004,Replaced fuser; print quality restored.,Solved - Hardware,35,Printer jam
INC0202,2025-07-22 16:42:00,Email,U1406,Melbourne,Printer jam,Printer jam. printer teams account device iphone certificate drop timeout. User reports issue persists after restart.,SV001,,CAT-WP-PRT,Low,Low,P4,G003,A004,S004,Replaced fuser; print quality restored.,Solved - Hardware,37,Printer jam
INC0203,2025-07-05 11:36:00,Portal,U2165,Perth,Printer jam,Printer jam. cache cache search wifi desktop gateway drop teams mac. User reports issue persists after restart.,SV001,,CAT-WP-PRT,Low,Low,P4,G003,A004,S004,Replaced fuser; print quality restored.,Solved - Hardware,34,Printer jam
INC0204,2025-08-08 13:13:00,Chat,U1415,Perth,Printer jam,Printer jam. windows jam gateway mfa drop android quota. User reports issue persists after restart.,SV001,,CAT-WP-PRT,Low,Low,P4,G003,A004,S004,Updated printer firmware.,Solved - Hardware,34,Printer jam
INC0205,2025-07-08 18:08:00,Email,U1365,Sydney,Printer jam,Printer jam. mfa windows firmware account connect. User reports issue persists after restart.,SV001,,CAT-WP-PRT,Low,Low,P4,G003,A004,S004,Cleared jam; replaced roller kit.,Solved - Hardware,32,Printer jam
INC0206,2025-07-09 00:33:00,Chat,U1869,Canberra,Printer jam,Printer jam. laptop laptop device client jam windows error wifi timeout. User reports issue persists after restart.,SV001,,CAT-WP-PRT,Low,Low,P4,G003,A004,S004,Updated printer firmware.,Solved - Hardware,45,Printer jam
INC0207,2025-07-19 10:03:00,Email,U1230,Canberra,Printer jam,Printer jam. certificate error router profile account cache. User reports issue persists after restart.,SV001,,CAT-WP-PRT,Low,Low,P4,G003,A004,S004,Updated printer firmware.,Solved - Hardware,27,Printer jam
INC0208,2025-07-15 15:05:00,Phone,U1344,Sydney,Printer jam,Printer jam. roller auth timeout connect. User reports issue persists after restart.,SV001,,CAT-WP-PRT,Low,Low,P4,G003,A004,S004,Updated printer firmware.,Solved - Hardware,34,Printer jam
INC0209,2025-08-02 22:24:00,Email,U1409,Sydney,Printer jam,Printer jam. client account android jam mac wifi android windows. User reports issue persists after restart.,SV001,,CAT-WP-PRT,Low,Low,P4,G003,A004,S004,Updated printer firmware.,Solved - Hardware,28,Printer jam
INC0210,2025-08-06 19:52:00,Chat,U2028,Canberra,Printer jam,Printer jam. iphone mfa laptop error policy. User reports issue persists after restart.,SV001,,CAT-WP-PRT,Low,Low,P4,G003,A004,S004,Updated printer firmware.,Solved - Hardware,23,Printer jam
INC0211,2025-06-21 05:14:00,Phone,U1896,Sydney,Printer jam,Printer jam. mac certificate error index. User reports issue persists after restart.,SV001,,CAT-WP-PRT,Low,Low,P4,G003,A004,S004,Cleared jam; replaced roller kit.,Solved - Hardware,22,Printer jam
INC0212,2025-07-19 20:46:00,Chat,U2125,Canberra,Printer jam,Printer jam. certificate token error account. User reports issue persists after restart.,SV001,,CAT-WP-PRT,Low,Low,P4,G003,A004,S004,Updated printer firmware.,Solved - Hardware,30,Printer jam
INC0213,2025-07-01 00:18:00,Chat,U1878,Perth,Printer jam,Printer jam. firmware laptop auth account. User reports issue persists after restart.,SV001,,CAT-WP-PRT,Low,Low,P4,G003,A004,S004,Replaced fuser; print quality restored.,Solved - Hardware,26,Printer jam
INC0214,2025-08-11 22:04:00,Phone,U1907,Canberra,Printer jam,Printer jam. printer account router firmware. User reports issue persists after restart.,SV001,,CAT-WP-PRT,Low,Low,P4,G003,A004,S004,Updated printer firmware.,Solved - Hardware,23,Printer jam
INC0215,2025-06-17 15:57:00,Phone,U1473,Melbourne,Printer jam,Printer jam. router timeout wifi outlook jam wifi. User reports issue persists after restart.,SV001,,CAT-WP-PRT,Low,Low,P4,G003,A004,S004,Cleared jam; replaced roller kit.,Solved - Hardware,43,Printer jam
INC0216,2025-08-03 17:20:00,Phone,U1092,Canberra,Printer jam,Printer jam. connect iphone jam desktop sso warning android. User reports issue persists after restart.,SV001,,CAT-WP-PRT,Low,Low,P4,G003,A004,S004,Replaced fuser; print quality restored.,Solved - Hardware,37,Printer jam
INC0217,2025-07-12 13:21:00,Email,U1117,Perth,Printer jam,Printer jam. warning connect wifi router client router. User reports issue persists after restart.,SV001,,CAT-WP-PRT,Low,Low,P4,G003,A004,S004,Cleared jam; replaced roller kit.,Solved - Hardware,36,Printer jam
INC0218,2025-06-18 16:47:00,Email,U1271,Melbourne,Printer jam,Printer jam. auth router windows iphone. User reports issue persists after restart.,SV001,,CAT-WP-PRT,Low,Low,P4,G003,A004,S004,Updated printer firmware.,Solved - Hardware,19,Printer jam
INC0219,2025-07-19 01:11:00,Email,U1081,Canberra,Printer jam,Printer jam. error timeout sso teams roller laptop. User reports issue persists after restart.,SV001,,CAT-WP-PRT,Low,Low,P4,G003,A004,S004,Updated printer firmware.,Solved - Hardware,28,Printer jam
INC0220,2025-07-02 17:40:00,Portal,U1057,Melbourne,Printer jam,Printer jam. printer windows sso connect teams desktop. User reports issue persists after restart.,SV001,,CAT-WP-PRT,Low,Low,P4,G003,A004,S004,Updated printer firmware.,Solved - Hardware,27,Printer jam
INC0221,2025-06-25 19:34:00,Chat,U2199,Perth,Printer jam,Printer jam. search desktop certificate search windows. User reports issue persists after restart.,SV001,,CAT-WP-PRT,Low,Low,P4,G003,A004,S004,Cleared jam; replaced roller kit.,Solved - Hardware,49,Printer jam
INC0222,2025-06-27 14:42:00,Chat,U1698,Perth,Printer jam,Printer jam. android auth error index jam iphone laptop token. User reports issue persists after restart.,SV001,,CAT-WP-PRT,Low,Low,P4,G003,A004,S004,Cleared jam; replaced roller kit.,Solved - Hardware,32,Printer jam
INC0223,2025-07-26 15:29:00,Email,U1879,Melbourne,Printer jam,Printer jam. roller policy mfa profile windows android printer index account. User reports issue persists after restart.,SV001,,CAT-WP-PRT,Low,Low,P4,G003,A004,S004,Replaced fuser; print quality restored.,Solved - Hardware,38,Printer jam
INC0224,2025-07-01 12:07:00,Portal,U1052,Melbourne,Printer jam,Printer jam. connect certificate gateway wifi profile desktop. User reports issue persists after restart.,SV001,,CAT-WP-PRT,Low,Low,P4,G003,A004,S004,Updated printer firmware.,Solved - Hardware,27,Printer jam
INC0225,2025-08-04 13:28:00,Phone,U1667,Canberra,Printer jam,Printer jam. warning index mfa error profile auth cache. User reports issue persists after restart.,SV001,,CAT-WP-PRT,Low,Low,P4,G003,A004,S004,Cleared jam; replaced roller kit.,Solved - Hardware,57,Printer jam
INC0226,2025-07-29 07:30:00,Chat,U1618,Canberra,MFA token issue,MFA token issue. gateway router jam iphone portal quota timeout mac. User reports issue persists after restart.,SV001,,CAT-WP-MFA,Low,Medium,P3,G001,A001,S006,Time sync corrected; OTP accepted.,Solved - Account Recovery,17,MFA token issue
INC0227,2025-07-23 16:53:00,Chat,U1989,Canberra,MFA token issue,MFA token issue. drop quota iphone index windows gateway mac wifi sso. User reports issue persists after restart.,SV001,,CAT-WP-MFA,Low,Medium,P3,G001,A002,S006,Re-registered authenticator app; codes valid.,Solved - Account Recovery,17,MFA token issue
INC0228,2025-07-03 17:52:00,Portal,U2014,Canberra,MFA token issue,MFA token issue. mac warning mac auth firmware outlook index token device. User reports issue persists after restart.,SV001,,CAT-WP-MFA,Low,Medium,P3,G001,A002,S006,Reset MFA device binding; login successful.,Solved - Account Recovery,17,MFA token issue
INC0229,2025-06-16 03:37:00,Email,U1095,Perth,MFA token issue,MFA token issue. teams printer token index connect wifi. User reports issue persists after restart.,SV001,,CAT-WP-MFA,Low,Medium,P3,G001,A001,S006,Reset MFA device binding; login successful.,Solved - Account Recovery,22,MFA token issue
INC0230,2025-07-25 04:48:00,Chat,U1602,Sydney,MFA token issue,MFA token issue. router token printer gateway. User reports issue persists after restart.,SV001,,CAT-WP-MFA,Low,Medium,P3,G001,A002,S006,Reset MFA device binding; login successful.,Solved - Account Recovery,13,MFA token issue
INC0231,2025-06-21 14:55:00,Portal,U2163,Canberra,MFA token issue,MFA token issue. router outlook index warning search iphone index. User reports issue persists after restart.,SV001,,CAT-WP-MFA,Low,Medium,P3,G001,A001,S006,Reset MFA device binding; login successful.,Solved - Account Recovery,22,MFA token issue
INC0232,2025-07-05 10:06:00,Portal,U1002,Melbourne,MFA token issue,MFA token issue. certificate windows cache connect policy auth. User reports issue persists after restart.,SV001,,CAT-WP-MFA,Low,Medium,P3,G001,A002,S006,Re-registered authenticator app; codes valid.,Solved - Account Recovery,14,MFA token issue
INC0233,2025-08-12 02:03:00,Email,U1739,Canberra,MFA token issue,MFA token issue. printer profile iphone printer. User reports issue persists after restart.,SV001,,CAT-WP-MFA,Low,Medium,P3,G001,A001,S006,Reset MFA device binding; login successful.,Solved - Account Recovery,15,MFA token issue
INC0234,2025-08-06 13:17:00,Chat,U2069,Perth,MFA token issue,MFA token issue. sso search windows firmware printer sso search desktop profile. User reports issue persists after restart.,SV001,,CAT-WP-MFA,Low,Medium,P3,G001,A002,S006,Time sync corrected; OTP accepted.,Solved - Account Recovery,15,MFA token issue
INC0235,2025-08-06 11:57:00,Portal,U1452,Perth,MFA token issue,MFA token issue. warning wifi quota teams mfa. User reports issue persists after restart.,SV001,,CAT-WP-MFA,Low,Medium,P3,G001,A002,S006,Time sync corrected; OTP accepted.,Solved - Account Recovery,14,MFA token issue
INC0236,2025-06-26 04:19:00,Phone,U1550,Perth,MFA token issue,MFA token issue. quota mac cache policy policy. User reports issue persists after restart.,SV001,,CAT-WP-MFA,Low,Medium,P3,G001,A002,S006,Re-registered authenticator app; codes valid.,Solved - Account Recovery,15,MFA token issue
INC0237,2025-06-29 07:01:00,Portal,U2084,Perth,MFA token issue,MFA token issue. jam android gateway laptop drop gateway. User reports issue persists after restart.,SV001,,CAT-WP-MFA,Low,Medium,P3,G001,A002,S006,Time sync corrected; OTP accepted.,Solved - Account Recovery,20,MFA token issue
INC0238,2025-07-19 16:24:00,Email,U1132,Sydney,MFA token issue,MFA token issue. device router cache iphone wifi jam error account teams. User reports issue persists after restart.,SV001,,CAT-WP-MFA,Low,Medium,P3,G001,A002,S006,Time sync corrected; OTP accepted.,Solved - Account Recovery,17,MFA token issue
INC0239,2025-08-01 17:22:00,Phone,U2040,Melbourne,MFA token issue,MFA token issue. quota certificate gateway profile android token outlook jam. User reports issue persists after restart.,SV001,,CAT-WP-MFA,Low,Medium,P3,G001,A001,S006,Time sync corrected; OTP accepted.,Solved - Account Recovery,11,MFA token issue
INC0240,2025-08-09 17:41:00,Phone,U2182,Perth,MFA token issue,MFA token issue. connect teams policy jam teams desktop connect. User reports issue persists after restart.,SV001,,CAT-WP-MFA,Low,Medium,P3,G001,A002,S006,Re-registered authenticator app; codes valid.,Solved - Account Recovery,9,MFA token issue
INC0241,2025-06-18 07:12:00,Email,U1399,Canberra,MFA token issue,MFA token issue. mac iphone printer firmware android firmware drop. User reports issue persists after restart.,SV001,,CAT-WP-MFA,Low,Medium,P3,G001,A001,S006,Time sync corrected; OTP accepted.,Solved - Account Recovery,7,MFA token issue
INC0242,2025-08-12 05:51:00,Email,U1068,Canberra,MFA token issue,MFA token issue. drop cache cache mfa policy drop device index. User reports issue persists after restart.,SV001,,CAT-WP-MFA,Low,Medium,P3,G001,A001,S006,Time sync corrected; OTP accepted.,Solved - Account Recovery,22,MFA token issue
INC0243,2025-08-09 05:08:00,Phone,U1719,Melbourne,MFA token issue,MFA token issue. android certificate search device timeout router. User reports issue persists after restart.,SV001,,CAT-WP-MFA,Low,Medium,P3,G001,A002,S006,Reset MFA device binding; login successful.,Solved - Account Recovery,14,MFA token issue
INC0244,2025-07-23 18:51:00,Chat,U2009,Sydney,MFA token issue,MFA token issue. sso cache drop gateway timeout index. User reports issue persists after restart.,SV001,,CAT-WP-MFA,Low,Medium,P3,G001,A002,S006,Re-registered authenticator app; codes valid.,Solved - Account Recovery,14,MFA token issue
INC0245,2025-07-28 21:39:00,Email,U1088,Perth,MFA token issue,MFA token issue. portal certificate router connect drop desktop. User reports issue persists after restart.,SV001,,CAT-WP-MFA,Low,Medium,P3,G001,A002,S006,Re-registered authenticator app; codes valid.,Solved - Account Recovery,9,MFA token issue
INC0246,2025-07-19 20:18:00,Portal,U1152,Perth,MFA token issue,MFA token issue. auth certificate android desktop auth desktop wifi. User reports issue persists after restart.,SV001,,CAT-WP-MFA,Low,Medium,P3,G001,A001,S006,Time sync corrected; OTP accepted.,Solved - Account Recovery,12,MFA token issue
INC0247,2025-08-06 16:32:00,Portal,U2110,Canberra,MFA token issue,MFA token issue. profile mac jam search auth. User reports issue persists after restart.,SV001,,CAT-WP-MFA,Low,Medium,P3,G001,A002,S006,Re-registered authenticator app; codes valid.,Solved - Account Recovery,14,MFA token issue
INC0248,2025-07-19 12:06:00,Email,U1569,Canberra,MFA token issue,MFA token issue. windows token iphone client roller desktop. User reports issue persists after restart.,SV001,,CAT-WP-MFA,Low,Medium,P3,G001,A001,S006,Re-registered authenticator app; codes valid.,Solved - Account Recovery,13,MFA token issue
INC0249,2025-08-04 14:27:00,Phone,U1410,Canberra,MFA token issue,MFA token issue. gateway search printer mac. User reports issue persists after restart.,SV001,,CAT-WP-MFA,Low,Medium,P3,G001,A001,S006,Reset MFA device binding; login successful.,Solved - Account Recovery,16,MFA token issue
INC0250,2025-07-01 23:55:00,Portal,U2117,Canberra,MFA token issue,MFA token issue. drop router printer jam connect mac roller. User reports issue persists after restart.,SV001,,CAT-WP-MFA,Low,Medium,P3,G001,A002,S006,Time sync corrected; OTP accepted.,Solved - Account Recovery,12,MFA token issue
INC0251,2025-07-04 21:20:00,Phone,U1188,Melbourne,MFA token issue,MFA token issue. iphone windows iphone search. User reports issue persists after restart.,SV001,,CAT-WP-MFA,Low,Medium,P3,G001,A002,S006,Reset MFA device binding; login successful.,Solved - Account Recovery,17,MFA token issue
INC0252,2025-06-28 17:39:00,Phone,U2018,Perth,MFA token issue,MFA token issue. policy policy printer mac cache. User reports issue persists after restart.,SV001,,CAT-WP-MFA,Low,Medium,P3,G001,A001,S006,Re-registered authenticator app; codes valid.,Solved - Account Recovery,14,MFA token issue
INC0253,2025-08-06 18:40:00,Email,U1797,Sydney,MFA token issue,MFA token issue. connect drop roller connect. User reports issue persists after restart.,SV001,,CAT-WP-MFA,Low,Medium,P3,G001,A001,S006,Re-registered authenticator app; codes valid.,Solved - Account Recovery,11,MFA token issue
INC0254,2025-06-25 13:09:00,Phone,U2176,Melbourne,MFA token issue,MFA token issue. index client sso client windows portal mfa drop. User reports issue persists after restart.,SV001,,CAT-WP-MFA,Low,Medium,P3,G001,A001,S006,Time sync corrected; OTP accepted.,Solved - Account Recovery,21,MFA token issue
INC0255,2025-08-02 04:04:00,Chat,U1274,Sydney,MFA token issue,MFA token issue. wifi auth router outlook drop teams. User reports issue persists after restart.,SV001,,CAT-WP-MFA,Low,Medium,P3,G001,A001,S006,Re-registered authenticator app; codes valid.,Solved - Account Recovery,21,MFA token issue
INC0256,2025-07-10 12:38:00,Email,U2034,Canberra,Outlook send/receive fails,Outlook send/receive fails. router error index client connect. User reports issue persists after restart.,SV003,CI002,CAT-CO-OUT,Low,Medium,P3,G004,A005,S003,Cleared outbox; reconnected to Exchange.,Solved - App Config,53,Outlook send/receive fails
INC0257,2025-06-26 15:35:00,Email,U1196,Sydney,Outlook send/receive fails,Outlook send/receive fails. sso android error desktop warning android. User reports issue persists after restart.,SV003,CI002,CAT-CO-OUT,Low,Medium,P3,G004,A005,S003,Cleared outbox; reconnected to Exchange.,Solved - App Config,35,Outlook send/receive fails
INC0258,2025-08-03 11:49:00,Portal,U2112,Sydney,Outlook send/receive fails,Outlook send/receive fails. router client account roller. User reports issue persists after restart.,SV003,CI002,CAT-CO-OUT,Low,Medium,P3,G004,A005,S003,Cleared outbox; reconnected to Exchange.,Solved - App Config,48,Outlook send/receive fails
INC0259,2025-08-06 09:19:00,Email,U1703,Canberra,Outlook send/receive fails,Outlook send/receive fails. router auth firmware android. User reports issue persists after restart.,SV003,CI002,CAT-CO-OUT,Low,Medium,P3,G004,A005,S003,Cleared outbox; reconnected to Exchange.,Solved - App Config,23,Outlook send/receive fails
INC0260,2025-06-15 06:10:00,Email,U1785,Canberra,Outlook send/receive fails,Outlook send/receive fails. client connect windows connect mac account certificate printer android. User reports issue persists after restart.,SV003,CI002,CAT-CO-OUT,Low,Medium,P3,G004,A005,S003,Cleared outbox; reconnected to Exchange.,Solved - App Config,53,Outlook send/receive fails
INC0261,2025-07-26 11:04:00,Email,U1701,Sydney,Outlook send/receive fails,Outlook send/receive fails. device search router teams timeout certificate quota. User reports issue persists after restart.,SV003,CI002,CAT-CO-OUT,Low,Medium,P3,G004,A005,S003,Removed add-ins; send/receive works.,Solved - App Config,35,Outlook send/receive fails
INC0262,2025-06-30 08:34:00,Chat,U1990,Melbourne,Outlook send/receive fails,Outlook send/receive fails. error auth client cache client wifi mac gateway warning. User reports issue persists after restart.,SV003,CI002,CAT-CO-OUT,Low,Medium,P3,G004,A005,S003,Flushed DNS; recreated profile; mail flow restored.,Solved - App Config,42,Outlook send/receive fails
INC0263,2025-08-06 21:38:00,Email,U1609,Canberra,Outlook send/receive fails,Outlook send/receive fails. android quota printer certificate auth. User reports issue persists after restart.,SV003,CI002,CAT-CO-OUT,Low,Medium,P3,G004,A005,S003,Removed add-ins; send/receive works.,Solved - App Config,46,Outlook send/receive fails
INC0264,2025-07-05 07:58:00,Chat,U1852,Melbourne,Outlook send/receive fails,Outlook send/receive fails. desktop jam teams iphone account warning error. User reports issue persists after restart.,SV003,CI002,CAT-CO-OUT,Low,Medium,P3,G004,A005,S003,Removed add-ins; send/receive works.,Solved - App Config,31,Outlook send/receive fails
INC0265,2025-07-27 03:03:00,Chat,U1440,Perth,Outlook send/receive fails,Outlook send/receive fails. timeout policy roller account. User reports issue persists after restart.,SV003,CI002,CAT-CO-OUT,Low,Medium,P3,G004,A005,S003,Flushed DNS; recreated profile; mail flow restored.,Solved - App Config,26,Outlook send/receive fails
INC0266,2025-08-07 03:59:00,Chat,U1992,Perth,Outlook send/receive fails,Outlook send/receive fails. timeout wifi firmware auth account teams index. User reports issue persists after restart.,SV003,CI002,CAT-CO-OUT,Low,Medium,P3,G004,A005,S003,Removed add-ins; send/receive works.,Solved - App Config,38,Outlook send/receive fails
INC0267,2025-06-24 02:27:00,Chat,U1897,Canberra,Outlook send/receive fails,Outlook send/receive fails. outlook policy mfa wifi teams mac roller error. User reports issue persists after restart.,SV003,CI002,CAT-CO-OUT,Low,Medium,P3,G004,A005,S003,Removed add-ins; send/receive works.,Solved - App Config,50,Outlook send/receive fails
INC0268,2025-06-29 07:13:00,Portal,U2200,Melbourne,Outlook send/receive fails,Outlook send/receive fails. roller sso cache gateway profile. User reports issue persists after restart.,SV003,CI002,CAT-CO-OUT,Low,Medium,P3,G004,A005,S003,Removed add-ins; send/receive works.,Solved - App Config,45,Outlook send/receive fails
INC0269,2025-08-11 00:13:00,Portal,U1339,Canberra,Outlook send/receive fails,Outlook send/receive fails. jam jam portal connect laptop profile teams mfa. User reports issue persists after restart.,SV003,CI002,CAT-CO-OUT,Low,Medium,P3,G004,A005,S003,Flushed DNS; recreated profile; mail flow restored.,Solved - App Config,37,Outlook send/receive fails
INC0270,2025-08-11 05:42:00,Chat,U1167,Melbourne,Outlook send/receive fails,Outlook send/receive fails. windows desktop android laptop sso iphone laptop device firmware. User reports issue persists after restart.,SV003,CI002,CAT-CO-OUT,Low,Medium,P3,G004,A005,S003,Flushed DNS; recreated profile; mail flow restored.,Solved - App Config,40,Outlook send/receive fails
INC0271,2025-07-30 11:47:00,Portal,U1046,Melbourne,Outlook send/receive fails,Outlook send/receive fails. windows profile roller cache policy device sso. User reports issue persists after restart.,SV003,CI002,CAT-CO-OUT,Low,Medium,P3,G004,A005,S003,Cleared outbox; reconnected to Exchange.,Solved - App Config,39,Outlook send/receive fails
INC0272,2025-07-14 22:11:00,Portal,U1341,Perth,Outlook send/receive fails,Outlook send/receive fails. certificate iphone mac client sso. User reports issue persists after restart.,SV003,CI002,CAT-CO-OUT,Low,Medium,P3,G004,A005,S003,Cleared outbox; reconnected to Exchange.,Solved - App Config,42,Outlook send/receive fails
INC0273,2025-08-10 14:10:00,Chat,U1039,Perth,Outlook send/receive fails,Outlook send/receive fails. teams windows jam teams token firmware laptop certificate. User reports issue persists after restart.,SV003,CI002,CAT-CO-OUT,Low,Medium,P3,G004,A005,S003,Removed add-ins; send/receive works.,Solved - App Config,56,Outlook send/receive fails
INC0274,2025-07-02 01:30:00,Email,U1725,Melbourne,Outlook send/receive fails,Outlook send/receive fails. gateway certificate firmware device roller android profile teams. User reports issue persists after restart.,SV003,CI002,CAT-CO-OUT,Low,Medium,P3,G004,A005,S003,Flushed DNS; recreated profile; mail flow restored.,Solved - App Config,36,Outlook send/receive fails
INC0275,2025-07-04 05:38:00,Email,U1767,Melbourne,Outlook send/receive fails,Outlook send/receive fails. index gateway windows outlook mac device. User reports issue persists after restart.,SV003,CI002,CAT-CO-OUT,Low,Medium,P3,G004,A005,S003,Cleared outbox; reconnected to Exchange.,Solved - App Config,47,Outlook send/receive fails
INC0276,2025-06-25 00:31:00,Phone,U1173,Melbourne,Outlook send/receive fails,Outlook send/receive fails. gateway firmware client quota jam policy account sso account. User reports issue persists after restart.,SV003,CI002,CAT-CO-OUT,Low,Medium,P3,G004,A005,S003,Cleared outbox; reconnected to Exchange.,Solved - App Config,38,Outlook send/receive fails
INC0277,2025-06-30 15:14:00,Email,U1284,Canberra,Teams audio device not detected,Teams audio device not detected. search roller connect quota windows mfa timeout token client. User reports issue persists after restart.,SV003,,CAT-CO-TMS,Low,Medium,P3,G004,A005,S003,Enabled permissions; audio works.,Solved - Device Config,35,Teams audio device not detected
INC0278,2025-07-31 16:20:00,Email,U1161,Melbourne,Teams audio device not detected,Teams audio device not detected. iphone desktop windows index laptop router. User reports issue persists after restart.,SV003,,CAT-CO-TMS,Low,Medium,P3,G004,A005,S003,Selected correct input device; tested OK.,Solved - Device Config,30,Teams audio device not detected
INC0279,2025-06-16 01:36:00,Phone,U1606,Perth,Teams audio device not detected,Teams audio device not detected. firmware mac token wifi warning jam device. User reports issue persists after restart.,SV003,,CAT-CO-TMS,Low,Medium,P3,G004,A005,S003,Selected correct input device; tested OK.,Solved - Device Config,36,Teams audio device not detected
INC0280,2025-07-08 17:57:00,Phone,U1463,Melbourne,Teams audio device not detected,Teams audio device not detected. mfa windows gateway windows quota. User reports issue persists after restart.,SV003,,CAT-CO-TMS,Low,Medium,P3,G004,A005,S003,Reinstalled device drivers; Teams detects mic.,Solved - Device Config,31,Teams audio device not detected
INC0281,2025-07-25 20:06:00,Email,U1257,Melbourne,Teams audio device not detected,Teams audio device not detected. client cache error policy roller wifi. User reports issue persists after restart.,SV003,,CAT-CO-TMS,Low,Medium,P3,G004,A005,S003,Reinstalled device drivers; Teams detects mic.,Solved - Device Config,26,Teams audio device not detected
INC0282,2025-08-04 21:00:00,Email,U1281,Canberra,Teams audio device not detected,Teams audio device not detected. token windows router account certificate outlook android error iphone. User reports issue persists after restart.,SV003,,CAT-CO-TMS,Low,Medium,P3,G004,A005,S003,Enabled permissions; audio works.,Solved - Device Config,38,Teams audio device not detected
INC0283,2025-07-10 10:43:00,Portal,U1255,Melbourne,Teams audio device not detected,Teams audio device not detected. windows wifi device drop connect teams cache. User reports issue persists after restart.,SV003,,CAT-CO-TMS,Low,Medium,P3,G004,A005,S003,Selected correct input device; tested OK.,Solved - Device Config,54,Teams audio device not detected
INC0284,2025-07-13 07:54:00,Email,U2033,Canberra,Teams audio device not detected,Teams audio device not detected. index cache portal warning windows. User reports issue persists after restart.,SV003,,CAT-CO-TMS,Low,Medium,P3,G004,A005,S003,Reinstalled device drivers; Teams detects mic.,Solved - Device Config,44,Teams audio device not detected
INC0285,2025-07-02 19:47:00,Phone,U1643,Canberra,Teams audio device not detected,Teams audio device not detected. gateway laptop quota desktop router profile router windows gateway. User reports issue persists after restart.,SV003,,CAT-CO-TMS,Low,Medium,P3,G004,A005,S003,Enabled permissions; audio works.,Solved - Device Config,24,Teams audio device not detected
INC0286,2025-06-27 18:10:00,Phone,U1136,Sydney,Teams audio device not detected,Teams audio device not detected. iphone token gateway timeout index. User reports issue persists after restart.,SV003,,CAT-CO-TMS,Low,Medium,P3,G004,A005,S003,Enabled permissions; audio works.,Solved - Device Config,51,Teams audio device not detected
